fdc_id,name,food_group,data_type,energy_kcal,protein_g,fat_g,carb_g,fiber_g,sugar_g,sodium_mg,potassium_mg,calcium_mg,iron_mg,vitamin_c_mg,saturated_fat_g,cholesterol_mg,magnesium_mg,vitamin_b12_ug,vitamin_d_ug,zinc_mg,glycemic_index,allergens,diet_tags,fodmap,acidic,gluten,animal_product,lactose,gerd_trigger,fish_seafood,fodmap_flags
167458258,Wholesome Edamame (low-sodium),Protein,Branded,116.58,10.72,5.12,9.29,5.63,2.44,1.8,397.1,67.65,2.28,6.28,0.64,0.0,66.05,0.0,0.0,1.28,18,soy,vegan|vegetarian|nonveg|pescatarian,L,N,N,N,N,,N,
184122614,Organic Valley Co Milk (raw),Dairy,Branded,44.22,3.22,1.91,5.14,0.0,5.65,44,153.01,106.95,0.0,0.0,1.34,7.86,11.43,0.49,1.28,0.45,30,milk,vegetarian|nonveg|pescatarian,H,N,N,Y,Y,,N,
214964482,Coastal Olive oil (reduced-fat),Fats,Branded,983.13,0.0,48.83,0.0,0.0,0.0,2,1.04,0.96,0.57,0.0,14.62,0.0,0.0,0.0,0.0,0.0,0,,vegan|vegetarian|nonveg|pescatarian,L,N,N,N,N,,N,
15753796,Wholesome Almonds (canned),Protein,Branded,573.3,20.73,51.95,22.93,12.58,3.95,259,723.45,237.19,3.54,0.0,4.15,0.0,252.52,0.0,0.0,3.38,15,tree_nut,vegan|vegetarian|nonveg|pescatarian,L,N,N,N,N,,N,
62286171,Meadow Tuna (low-sodium),Protein,Branded,118.64,24.28,0.86,0.0,0.0,0.0,74.1,255.19,12.18,0.95,0.0,0.21,32.87,30.2,2.59,2.03,0.67,0,fish,nonveg|pescatarian,L,N,N,Y,N,,Y,
96638626,Organic Valley Co Edamame (roasted),Protein,Branded,133.64,12.02,4.87,8.79,5.63,2.41,6,483.41,59.28,2.47,6.29,0.67,0.0,57.26,0.0,0.0,1.3,18,soy,vegan|vegetarian|nonveg|pescatarian,L,N,N,N,N,,N,
37791116,Vital Tofu (reduced-fat),Protein,Branded,150.55,15.14,4.59,2.77,2.11,0.62,14,256.54,745.84,2.59,0.1,1.2,0.0,57.8,0.0,0.0,2.0,15,soy,vegan|vegetarian|nonveg|pescatarian,L,N,N,N,N,,N,
265266771,Healthy Harvest Brown rice (value size),Grains,Branded,114.13,2.38,0.89,27.89,1.61,0.43,4,78.03,2.85,0.61,0.0,0.19,0.0,40.9,0.0,0.0,0.62,50,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
121491721,Healthy Harvest Almond milk (frozen),Dairy,Branded,14.03,0.6,1.26,0.66,0.41,0.0,72,61.48,203.44,0.32,0.0,0.09,0.0,5.76,0.0,1.01,0.1,25,tree_nut,vegan|vegetarian|nonveg|pescatarian,L,N,N,N,N,,N,
228641018,EarthGrown Sweet potato (prepared),Vegetables,Branded,93.42,2.19,0.09,20.84,3.45,6.2,36,481.97,33.61,0.74,19.63,0.0,0.0,26.72,0.0,0.0,0.34,63,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
244374833,Coastal Broccoli (organic),Vegetables,Branded,36.7,2.81,0.37,6.25,2.89,1.52,33,347.65,51.18,0.64,84.65,0.09,0.0,19.99,0.0,0.0,0.43,15,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
88687070,Organic Valley Co Egg (prepared),Protein,Branded,161.5,12.7,10.72,1.19,0.0,1.19,124,132.22,45.04,1.24,0.0,3.62,343.55,8.99,1.22,2.1,1.4,0,egg,vegetarian|nonveg|pescatarian,L,N,N,Y,N,,N,
150771418,PureFoods Almond milk (fresh),Dairy,Branded,15.93,0.58,1.21,0.6,0.38,0.0,72,74.58,192.57,0.31,0.0,0.09,0.0,5.55,0.0,1.09,0.1,25,tree_nut,vegan|vegetarian|nonveg|pescatarian,L,N,N,N,N,,N,
243249666,Prime Carrots (reduced-fat),Vegetables,Branded,38.1,0.92,0.1,9.71,3.13,4.86,69,299.51,31.97,0.28,5.88,0.0,0.0,10.8,0.0,0.0,0.18,39,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
72507616,Healthy Harvest Bell pepper (prepared),Vegetables,Branded,31.9,0.89,0.3,5.66,1.85,4.41,4,220.36,7.75,0.41,119.67,0.0,0.0,13.15,0.0,0.0,0.3,40,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
200383738,GreenField Kiwi (low-sodium),Fruits,Branded,67.94,1.09,0.53,13.41,2.8,9.82,0.9,295.08,34.52,0.32,84.84,0.0,0.0,17.51,0.0,0.0,0.09,50,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
35325165,EarthGrown Tempeh (fresh),Protein,Branded,213.72,21.8,11.16,6.79,0.0,0.0,9,389.44,110.82,2.4,0.0,2.02,0.0,77.99,0.09,0.0,1.22,15,soy,vegan|vegetarian|nonveg|pescatarian,L,N,N,N,N,,N,
152945410,Wholesome Lentils (prepared),Protein,Branded,112.33,8.78,0.38,21.52,7.14,1.66,2,373.81,21.22,3.15,1.42,0.1,0.0,37.36,0.0,0.0,1.25,32,,vegan|vegetarian|nonveg|pescatarian,H,N,N,N,N,,N,
145848645,EarthGrown Beef (reduced-fat),Protein,Branded,242.03,23.56,6.97,0.0,0.0,0.0,72,345.27,20.0,2.59,0.0,6.71,97.26,22.14,2.63,0.1,4.76,0,,nonveg,L,N,N,Y,N,fried,N,
161117074,Golden Acre Pasta (value size),Grains,Branded,143.2,5.79,0.93,29.78,1.78,0.56,1,40.59,7.08,0.51,0.0,0.2,0.0,17.82,0.0,0.0,0.47,49,gluten|wheat,vegan|vegetarian|pescatarian,H,N,Y,N,N,,N,wheat
258855854,Daily Choice Pork chop (raw),Protein,Branded,238.67,27.55,12.52,0.0,0.0,0.0,62,428.26,22.76,0.97,0.0,5.3,84.21,29.76,0.76,0.68,2.56,0,,nonveg|pork,L,N,N,Y,N,,N,
225611783,Vital Corn tortilla (prepared),Grains,Branded,226.09,5.4,2.71,46.63,5.68,0.79,45,201.45,79.39,1.66,0.0,0.44,0.0,63.78,0.0,0.0,1.0,52,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
210098758,Heritage Sardines (fresh),Protein,Branded,208.33,26.21,11.45,0.0,0.0,0.0,307,399.45,361.1,2.92,0.0,1.6,130.85,39.53,8.54,4.63,1.45,0,fish,nonveg|pescatarian,L,N,N,Y,N,,Y,
239822083,Sunrise Chia seeds (family pack),Fats,Branded,436.77,15.75,32.83,44.72,34.37,0.0,16,445.73,653.15,8.52,1.58,3.18,0.0,321.25,0.0,0.0,4.23,1,,vegan|vegetarian|nonveg|pescatarian,L,N,N,N,N,,N,
255099527,Coastal Chicken breast (fresh),Protein,Branded,146.86,29.27,3.48,0.0,0.0,0.0,74,228.97,16.09,1.05,0.0,1.01,75.95,29.92,0.33,0.09,1.05,0,,nonveg,L,N,N,Y,N,,N,
110236971,Coastal Milk (raw),Dairy,Branded,48.16,3.32,1.77,4.53,0.0,5.68,44,145.99,125.35,0.0,0.0,1.17,8.93,11.16,0.49,1.35,0.44,30,milk,vegetarian|nonveg|pescatarian,H,N,N,Y,Y,,N,
228198368,Golden Acre Oats (fresh),Grains,Branded,389.24,16.9,6.99,60.99,10.89,0.0,2,442.78,49.52,4.16,0.0,1.23,0.0,170.78,0.0,0.0,3.84,55,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
158001893,Nature's Best Almonds (value size),Protein,Branded,579.49,21.05,53.04,22.9,11.13,4.72,1,664.98,271.8,4.13,0.0,3.58,0.0,300.35,0.0,0.0,2.89,15,tree_nut,vegan|vegetarian|nonveg|pescatarian,L,N,N,N,N,,N,
169688597,Organic Valley Co Milk (roasted),Dairy,Branded,48.4,3.29,1.91,4.27,0.0,5.63,44,160.29,129.88,0.0,0.0,1.28,8.32,10.15,0.51,1.18,0.45,30,milk,vegetarian|nonveg|pescatarian,H,N,N,Y,Y,,N,
137037477,Garden Select Chickpeas (frozen),Protein,Branded,179.62,8.96,2.5,28.27,7.44,4.59,7,263.31,45.7,2.67,1.27,0.32,0.0,52.49,0.0,0.0,1.45,28,,vegan|vegetarian|nonveg|pescatarian,H,N,N,N,N,,N,
175253164,GreenField White rice (value size),Grains,Branded,143.0,2.93,0.29,29.93,0.38,0.11,1,31.21,10.61,1.32,0.0,0.1,0.0,12.83,0.0,0.0,0.46,73,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
5231472,Wholesome Avocado (fresh),Fruits,Branded,162.9,2.16,13.32,8.0,6.17,0.65,7,435.73,12.21,0.54,10.58,2.17,0.0,25.72,0.0,0.0,0.63,15,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
142112941,Prime Lentils (roasted),Protein,Branded,123.92,8.21,0.36,21.89,8.6,1.78,2,325.97,18.69,3.29,1.33,0.11,0.0,39.75,0.0,0.0,1.15,32,,vegan|vegetarian|nonveg|pescatarian,H,N,N,N,N,,N,
70057673,Garden Select Grapes (raw),Fruits,Branded,61.4,0.67,0.19,19.21,0.84,15.76,2,194.88,10.58,0.43,3.35,0.1,0.0,6.81,0.0,0.0,0.09,53,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
197587903,Healthy Harvest Brown rice (steamed),Grains,Branded,114.61,2.64,1.1,28.1,1.64,0.42,4,87.01,2.67,0.61,0.0,0.2,0.0,38.18,0.0,0.0,0.59,50,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
253881075,Healthy Harvest Bell pepper (organic),Vegetables,Branded,29.84,1.11,0.32,6.46,2.34,4.51,4,235.56,6.77,0.41,126.4,0.0,0.0,13.33,0.0,0.0,0.29,40,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
161351177,Sunrise Sweet potato (low-sodium),Vegetables,Branded,91.83,2.04,0.11,18.97,2.97,6.03,10.8,514.55,39.44,0.71,21.22,0.0,0.0,28.33,0.0,0.0,0.29,63,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
149247922,Heritage Olive oil (fresh),Fats,Branded,915.0,0.0,100.99,0.0,0.0,0.0,2,0.97,0.96,0.62,0.0,15.26,0.0,0.0,0.0,0.0,0.0,0,,vegan|vegetarian|nonveg|pescatarian,L,N,N,N,N,,N,
231810737,Nature's Best Apple (reduced-fat),Fruits,Branded,56.32,0.32,0.11,12.24,2.39,10.97,1,116.11,5.77,0.09,4.21,0.0,0.0,5.29,0.0,0.0,0.0,36,,vegan|vegetarian|pescatarian,H,N,N,N,N,,N,
174226655,Heritage Buckwheat (prepared),Grains,Branded,84.06,3.12,0.55,20.38,2.62,0.83,4,91.35,6.73,0.88,0.0,0.1,0.0,56.22,0.0,0.0,0.59,45,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
259559334,Meadow Walnuts (value size),Protein,Branded,611.83,14.14,70.39,13.93,7.4,2.7,2,454.07,94.28,2.6,1.45,6.71,0.0,174.52,0.0,0.0,3.03,15,tree_nut,vegan|vegetarian|nonveg|pescatarian,L,N,N,N,N,,N,
168636930,Coastal Cod (fresh),Protein,Branded,102.54,22.47,0.93,0.0,0.0,0.0,78,261.05,16.2,0.48,0.96,0.2,52.69,38.89,0.97,1.14,0.6,0,fish,nonveg|pescatarian,L,N,N,Y,N,,Y,
223855693,Heritage Broccoli (raw),Vegetables,Branded,36.73,2.56,0.42,5.85,2.44,1.51,33,283.03,51.06,0.7,86.93,0.1,0.0,23.48,0.0,0.0,0.42,15,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
180622385,Nature's Best Corn tortilla (low-sodium),Grains,Branded,229.07,5.87,2.72,46.49,6.12,0.8,13.5,165.84,73.1,1.5,0.0,0.38,0.0,73.97,0.0,0.0,0.95,52,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
89824678,Simply Pure Chicken breast (family pack),Protein,Branded,178.5,33.54,3.6,0.0,0.0,0.0,74,266.32,14.01,1.12,0.0,0.95,82.56,26.15,0.32,0.11,0.88,0,,nonveg,L,N,N,Y,N,,N,
114369743,Coastal Tomato (organic),Vegetables,Branded,20.09,0.9,0.21,4.05,1.22,2.38,5,247.17,9.5,0.31,13.37,0.0,0.0,12.15,0.0,0.0,0.21,15,,vegan|vegetarian|pescatarian,L,Y,N,N,N,tomato,N,
256316314,Meadow Spinach (frozen),Vegetables,Branded,24.03,2.63,0.44,3.85,1.96,0.43,79,497.27,101.88,2.57,29.58,0.1,0.0,71.85,0.0,0.0,0.56,15,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
218844185,Coastal Whole wheat bread (organic),Grains,Branded,265.55,13.15,3.54,43.4,7.77,5.38,400,282.04,115.19,2.53,0.0,0.7,0.0,83.16,0.0,0.0,1.94,71,gluten|wheat,vegan|vegetarian|pescatarian,H,N,Y,N,N,,N,wheat
167317894,Organic Valley Co Eggplant (roasted),Vegetables,Branded,37.31,0.75,0.2,7.82,2.73,3.25,1,130.06,5.89,0.33,1.39,0.0,0.0,9.84,0.0,0.0,0.09,15,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
51206338,Prime Kiwi (fresh),Fruits,Branded,54.45,1.08,0.51,15.06,2.87,8.91,3,279.41,33.36,0.32,86.86,0.0,0.0,17.86,0.0,0.0,0.1,50,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
202598824,Heritage Lentils (prepared),Protein,Branded,117.15,8.63,0.45,19.66,7.37,1.73,2,404.88,19.56,3.38,1.67,0.09,0.0,39.01,0.0,0.0,1.42,32,,vegan|vegetarian|nonveg|pescatarian,H,N,N,N,N,,N,
57092773,Healthy Harvest Peanut butter (roasted),Protein,Branded,601.04,24.98,47.29,18.68,5.83,8.81,17,720.0,54.67,1.92,0.0,11.1,0.0,179.83,0.0,0.0,2.81,14,peanut,vegan|vegetarian|nonveg|pescatarian,H,N,N,N,N,,N,
158402054,EarthGrown Broccoli (roasted),Vegetables,Branded,32.11,3.12,0.41,6.86,2.51,1.89,33,289.56,45.89,0.76,79.8,0.1,0.0,19.56,0.0,0.0,0.38,15,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
178768917,Coastal Cauliflower (reduced-fat),Vegetables,Branded,25.77,1.87,0.14,5.37,1.79,1.7,30,272.14,20.69,0.36,44.32,0.09,0.0,14.95,0.0,0.0,0.29,15,,vegan|vegetarian|pescatarian,H,N,N,N,N,,N,
161824453,Golden Acre Whole wheat bread (raw),Grains,Branded,258.89,14.4,3.01,38.36,6.72,6.59,400,255.19,114.55,2.67,0.0,0.66,0.0,70.74,0.0,0.0,1.8,71,gluten|wheat,vegan|vegetarian|pescatarian,H,N,Y,N,N,,N,wheat
6914578,Meadow Tempeh (raw),Protein,Branded,213.67,20.3,9.97,7.54,0.0,0.0,9,435.31,121.42,2.88,0.0,2.1,0.0,71.33,0.1,0.0,1.17,15,soy,vegan|vegetarian|nonveg|pescatarian,L,N,N,N,N,,N,
151569661,Sunrise Chicken breast (family pack),Protein,Branded,180.16,34.01,3.98,0.0,0.0,0.0,74,254.5,14.9,0.97,0.0,0.91,83.11,27.92,0.27,0.11,0.92,0,,nonveg,L,N,N,Y,N,,N,
186702281,Prime Chickpeas (organic),Protein,Branded,169.99,9.65,2.85,30.64,6.81,5.37,7,270.42,50.54,3.12,1.32,0.33,0.0,52.33,0.0,0.0,1.43,28,,vegan|vegetarian|nonveg|pescatarian,H,N,N,N,N,,N,
221744911,Prime Greek yogurt (family pack),Dairy,Branded,53.16,11.01,0.41,3.53,0.0,3.54,36,152.99,108.2,0.1,0.0,0.09,4.44,10.97,0.45,0.1,0.49,11,milk,vegetarian|nonveg|pescatarian,L,N,N,Y,Y,,N,
69367435,Fresh Direct Salmon (low-sodium),Protein,Branded,202.89,21.91,11.47,0.0,0.0,0.0,18.3,374.8,8.81,0.27,0.0,2.74,62.03,30.52,2.48,11.21,0.64,0,fish,nonveg|pescatarian,L,N,N,Y,N,,Y,
112506031,PureFoods Chia seeds (low-sodium),Fats,Branded,428.19,15.88,33.64,43.96,35.44,0.0,4.8,396.54,566.73,8.18,1.56,3.35,0.0,313.49,0.0,0.0,4.25,1,,vegan|vegetarian|nonveg|pescatarian,L,N,N,N,N,,N,
109925012,Healthy Harvest Strawberries (fresh),Fruits,Branded,32.77,0.75,0.28,6.84,2.19,4.57,1,141.71,15.19,0.43,55.21,0.0,0.0,12.79,0.0,0.0,0.1,41,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
198911383,Organic Valley Co Chia seeds (steamed),Fats,Branded,478.74,15.13,30.85,40.72,37.52,0.0,16,361.2,611.93,8.54,1.64,3.17,0.0,321.38,0.0,0.0,4.08,1,,vegan|vegetarian|nonveg|pescatarian,L,N,N,N,N,,N,
205211154,Sunrise Whole wheat bread (prepared),Grains,Branded,263.43,13.93,3.48,38.57,6.32,5.75,400,224.7,115.66,2.54,0.0,0.7,0.0,68.11,0.0,0.0,1.6,71,gluten|wheat,vegan|vegetarian|pescatarian,H,N,Y,N,N,,N,wheat
138462665,Healthy Harvest Pumpkin seeds (family pack),Protein,Branded,545.59,28.93,49.67,9.43,6.71,1.26,7,775.94,44.36,8.76,1.86,9.71,0.0,590.79,0.0,0.0,7.04,25,,vegan|vegetarian|nonveg|pescatarian,L,N,N,N,N,,N,
168745944,EarthGrown Lemon (frozen),Fruits,Branded,32.03,1.1,0.3,9.43,2.64,2.24,2,144.91,23.29,0.64,51.76,0.0,0.0,7.39,0.0,0.0,0.11,20,,vegan|vegetarian|pescatarian,L,Y,N,N,N,citrus,N,
224273968,TrueNorth Sweet potato (value size),Vegetables,Branded,99.23,1.86,0.11,19.56,3.12,6.5,36,470.45,40.86,0.75,21.5,0.0,0.0,27.03,0.0,0.0,0.32,63,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
182629926,EarthGrown Milk (prepared),Dairy,Branded,47.38,3.12,2.04,4.47,0.0,5.02,44,139.41,115.71,0.0,0.0,1.17,7.9,9.72,0.56,1.21,0.43,30,milk,vegetarian|nonveg|pescatarian,H,N,N,Y,Y,,N,
37512373,Organic Valley Co Kale (value size),Vegetables,Branded,50.16,4.12,0.98,9.13,3.32,2.35,38,476.31,138.46,1.4,120.94,0.1,0.0,52.24,0.0,0.0,0.55,15,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
9922584,Prime Blueberries (prepared),Fruits,Branded,57.02,0.65,0.3,14.47,2.15,9.45,1,68.81,6.23,0.29,10.28,0.0,0.0,6.22,0.0,0.0,0.19,53,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
197999324,Daily Choice Broccoli (raw),Vegetables,Branded,32.93,2.98,0.43,6.35,2.37,1.54,33,349.01,44.29,0.63,87.76,0.11,0.0,22.1,0.0,0.0,0.36,15,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
234533098,Vital Lemon (reduced-fat),Fruits,Branded,31.41,1.08,0.15,9.46,3.03,2.38,2,123.65,28.96,0.61,48.32,0.0,0.0,7.43,0.0,0.0,0.1,20,,vegan|vegetarian|pescatarian,L,Y,N,N,N,citrus,N,
36403271,Organic Valley Co Brown rice (steamed),Grains,Branded,129.15,2.83,1.12,24.59,1.65,0.36,4,84.34,2.65,0.55,0.0,0.19,0.0,38.59,0.0,0.0,0.59,50,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
73005908,GreenField Grapes (fresh),Fruits,Branded,60.94,0.67,0.19,20.14,0.96,16.15,2,185.13,10.14,0.36,3.48,0.1,0.0,7.47,0.0,0.0,0.11,53,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
138847559,Vital Broccoli (steamed),Vegetables,Branded,33.24,2.54,0.36,6.46,2.68,1.55,33,285.69,47.92,0.66,85.46,0.11,0.0,19.68,0.0,0.0,0.44,15,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
105352768,Fresh Direct Pumpkin seeds (value size),Protein,Branded,495.19,30.51,46.4,10.72,5.39,1.48,7,784.5,50.76,7.98,1.83,9.17,0.0,612.44,0.0,0.0,7.72,25,,vegan|vegetarian|nonveg|pescatarian,L,N,N,N,N,,N,
153578506,Healthy Harvest Flaxseed (roasted),Fats,Branded,489.9,17.96,46.82,30.13,24.42,1.76,30,720.02,277.6,6.1,0.56,3.61,0.0,414.83,0.0,0.0,4.62,1,,vegan|vegetarian|nonveg|pescatarian,L,N,N,N,N,,N,
163537733,Wholesome Sardines (frozen),Protein,Branded,189.6,22.48,10.5,0.0,0.0,0.0,307,380.9,391.37,3.04,0.0,1.68,153.46,42.73,8.84,4.82,1.3,0,fish,nonveg|pescatarian,L,N,N,Y,N,,Y,
188843426,Vital Turkey breast (value size),Protein,Branded,135.91,32.32,0.71,0.0,0.0,0.0,1040,221.25,12.03,1.03,0.0,0.18,77.04,26.2,1.15,0.09,1.88,0,,nonveg,L,N,N,Y,N,,N,
209183984,Wholesome Milk (frozen),Dairy,Branded,49.45,3.49,1.97,4.56,0.0,5.47,44,150.59,113.67,0.0,0.0,1.34,7.38,9.87,0.53,1.17,0.38,30,milk,vegetarian|nonveg|pescatarian,H,N,N,Y,Y,,N,
151029160,Farmhouse Egg (value size),Protein,Branded,151.59,12.1,11.22,0.98,0.0,1.06,124,116.18,48.94,1.31,0.0,3.56,345.94,10.31,1.08,1.93,1.44,0,egg,vegetarian|nonveg|pescatarian,L,N,N,Y,N,,N,
250292937,Daily Choice Chickpeas (steamed),Protein,Branded,179.95,8.22,2.88,24.94,6.87,4.46,7,265.65,45.46,2.88,1.17,0.3,0.0,52.62,0.0,0.0,1.48,28,,vegan|vegetarian|nonveg|pescatarian,H,N,N,N,N,,N,
1327212,Wholesome Avocado (reduced-fat),Fruits,Branded,150.53,2.01,6.8,8.34,6.07,0.76,7,542.58,13.1,0.59,8.87,1.94,0.0,26.68,0.0,0.0,0.54,15,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
215908641,Heritage Chickpeas (canned),Protein,Branded,170.34,9.39,2.34,24.68,6.79,4.95,325,299.74,48.13,2.97,1.16,0.27,0.0,46.03,0.0,0.0,1.54,28,,vegan|vegetarian|nonveg|pescatarian,H,N,N,N,N,,N,
207562533,GreenField Turkey breast (value size),Protein,Branded,123.75,27.26,0.69,0.0,0.0,0.0,1040,233.38,12.95,1.13,0.0,0.21,63.31,30.22,1.01,0.11,1.67,0,,nonveg,L,N,N,Y,N,,N,
37495533,Heritage Greek yogurt (organic),Dairy,Branded,64.73,9.3,0.38,3.18,0.0,3.3,36,152.42,104.19,0.1,0.0,0.1,5.45,10.52,0.49,0.1,0.49,11,milk,vegetarian|nonveg|pescatarian,L,N,N,Y,Y,,N,
153642505,Daily Choice Sweet potato (canned),Vegetables,Branded,98.99,1.99,0.1,21.04,3.55,6.27,388,521.0,40.11,0.67,18.34,0.0,0.0,26.97,0.0,0.0,0.3,63,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
45698525,Fresh Direct Kale (frozen),Vegetables,Branded,44.43,4.25,0.91,9.83,3.32,2.47,38,513.34,149.11,1.37,116.73,0.09,0.0,45.54,0.0,0.0,0.62,15,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
21239144,GreenField Garlic (canned),Vegetables,Branded,154.73,6.46,0.53,35.76,1.9,1.05,317,355.03,180.53,1.76,30.44,0.1,0.0,26.06,0.0,0.0,1.3,15,,vegan|vegetarian|pescatarian,H,N,N,N,N,,N,garlic
136458841,Simply Pure Grapes (roasted),Fruits,Branded,70.95,0.74,0.21,16.91,0.99,14.06,2,191.05,8.87,0.39,3.36,0.1,0.0,6.49,0.0,0.0,0.1,53,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
9064326,EarthGrown Brown rice (steamed),Grains,Branded,110.76,2.43,1.09,22.96,1.76,0.41,4,88.49,3.28,0.66,0.0,0.19,0.0,42.38,0.0,0.0,0.64,50,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
227765272,Vital Beef (roasted),Protein,Branded,271.43,23.12,13.25,0.0,0.0,0.0,72,282.16,17.84,2.33,0.0,6.41,87.81,18.86,2.36,0.09,4.41,0,,nonveg,L,N,N,Y,N,fried,N,
240146877,Healthy Harvest Green beans (raw),Vegetables,Branded,34.95,2.05,0.33,8.07,3.6,2.03,1,204.21,47.7,0.74,9.22,0.1,0.0,24.09,0.0,0.0,0.27,30,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
28083743,Organic Valley Co Eggplant (raw),Vegetables,Branded,33.28,0.86,0.2,7.87,2.47,3.2,1,125.39,5.95,0.29,1.25,0.0,0.0,10.04,0.0,0.0,0.09,15,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
83101220,Farmhouse Soy milk (family pack),Dairy,Branded,31.32,2.67,1.76,1.91,0.49,0.95,51,110.84,116.83,0.45,0.0,0.19,0.0,14.62,1.33,1.01,0.29,34,soy,vegan|vegetarian|nonveg|pescatarian,L,N,N,N,N,,N,
70244637,PureFoods Barley (roasted),Grains,Branded,129.53,2.06,0.37,27.47,4.09,0.28,3,86.24,9.84,1.27,0.0,0.1,0.0,19.6,0.0,0.0,0.83,28,gluten,vegan|vegetarian|pescatarian,H,N,Y,N,N,,N,
123996530,Prime Whole wheat bread (frozen),Grains,Branded,265.56,14.06,3.4,42.5,6.48,6.37,400,263.38,108.8,2.66,0.0,0.76,0.0,82.88,0.0,0.0,1.94,71,gluten|wheat,vegan|vegetarian|pescatarian,H,N,Y,N,N,,N,wheat
184869492,PureFoods Milk (raw),Dairy,Branded,49.17,2.93,2.13,5.01,0.0,5.34,44,150.96,123.89,0.0,0.0,1.31,8.48,10.89,0.48,1.41,0.43,30,milk,vegetarian|nonveg|pescatarian,H,N,N,Y,Y,,N,
191822112,Garden Select Tempeh (steamed),Protein,Branded,194.6,22.11,9.53,8.34,0.0,0.0,9,416.63,100.27,2.45,0.0,1.95,0.0,73.99,0.11,0.0,1.08,15,soy,vegan|vegetarian|nonveg|pescatarian,L,N,N,N,N,,N,
180909784,Golden Acre Oat milk (reduced-fat),Dairy,Branded,38.07,1.08,0.7,6.94,0.88,4.09,42,144.56,125.69,0.19,0.0,0.19,0.0,12.85,1.15,1.37,0.31,60,,vegan|vegetarian|nonveg|pescatarian,L,N,N,N,N,,N,
247673915,PureFoods Milk (canned),Dairy,Branded,47.47,2.98,2.18,4.97,0.0,4.75,438,161.85,119.28,0.0,0.0,1.16,7.99,10.45,0.48,1.28,0.43,30,milk,vegetarian|nonveg|pescatarian,H,N,N,Y,Y,,N,
203267318,Healthy Harvest Olive oil (family pack),Fats,Branded,926.11,0.0,92.75,0.0,0.0,0.0,2,1.03,1.06,0.6,0.0,12.86,0.0,0.0,0.0,0.0,0.0,0,,vegan|vegetarian|nonveg|pescatarian,L,N,N,N,N,,N,
206347324,Wholesome Soy milk (prepared),Dairy,Branded,35.64,3.13,1.79,1.71,0.53,1.07,51,112.51,118.23,0.42,0.0,0.2,0.0,13.52,1.28,0.91,0.33,34,soy,vegan|vegetarian|nonveg|pescatarian,L,N,N,N,N,,N,
216621920,Simply Pure Cucumber (reduced-fat),Vegetables,Branded,13.39,0.67,0.04,3.5,0.5,1.52,2,156.94,14.74,0.29,2.53,0.0,0.0,12.49,0.0,0.0,0.2,15,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
6812464,Organic Valley Co Orange (raw),Fruits,Branded,47.97,0.8,0.09,10.72,2.37,9.75,0,198.83,38.62,0.1,53.67,0.0,0.0,10.16,0.0,0.0,0.1,43,,vegan|vegetarian|pescatarian,L,Y,N,N,N,citrus,N,
150911103,Coastal Spinach (canned),Vegetables,Branded,21.37,2.93,0.4,3.36,2.25,0.44,287,590.2,101.42,2.55,29.38,0.09,0.0,73.45,0.0,0.0,0.56,15,,vegan|vegetarian|pescatarian,L,N,N,N,N,,N,
